gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
O74446,0.0935534,-0.0768481,-0.0753127,-0.00380736,-0.228595,-0.103349,0.102644,0.164043,-0.160583,-0.144971,-0.0987167,0.0614964,0.0686943,-0.0609298,-0.0151726,0.211921,0.101909,-0.295326,0.0218371,-0.0451117,0.0435167,-0.132086,-0.0809916,-0.0685894
Q03441,0.077264,-0.0825317,-0.0724107,-0.029886,-0.225927,-0.137559,0.0815569,0.153853,-0.146245,-0.16062,-0.0997297,0.0379295,0.0728905,-0.0815317,0.0183781,0.226242,0.103876,-0.301562,0.0165189,-0.0188828,0.0528199,-0.127551,-0.117339,-0.0884818
P33311,0.0512377,-0.0544609,-0.0524125,-0.00373217,-0.204696,-0.0990201,0.0824337,0.139084,-0.127747,-0.126939,-0.108745,0.0634205,0.0556821,-0.075515,-0.00200809,0.208325,0.0692713,-0.26478,0.0164495,-0.0388151,0.0420975,-0.142596,-0.079266,-0.0715183
Q9Y7M7,0.058684,-0.0883448,-0.0721845,-0.0259173,-0.207695,-0.108236,0.0643702,0.159447,-0.148109,-0.153584,-0.114679,0.0360608,0.0676197,-0.0564364,-0.000699913,0.208862,0.0832895,-0.286806,0.010212,-0.0109874,0.0476587,-0.125536,-0.0710278,-0.075316
P53743,0.0799653,-0.0874024,-0.0954632,-0.0121181,-0.200737,-0.100098,0.0586796,0.143595,-0.127661,-0.15793,-0.11272,0.0677983,0.0922444,-0.0418028,-0.00488924,0.229948,0.0630271,-0.280686,0.0118,-0.0422543,0.0460094,-0.152,-0.101053,-0.0947721
O74362,0.063622,-0.0790102,-0.088373,-0.0201917,-0.232889,-0.108996,0.0825221,0.166891,-0.125451,-0.162994,-0.110623,0.0467543,0.0872668,-0.0532869,0.00751446,0.201079,0.102047,-0.310542,0.00341121,-0.0333433,0.0652559,-0.128606,-0.0994748,-0.0612866
O42668,0.0705868,-0.0530326,-0.0615944,-0.0316346,-0.204981,-0.111978,0.0942832,0.156028,-0.139251,-0.150946,-0.125491,0.0596564,0.0852581,-0.0802889,0.00229438,0.210803,0.0958332,-0.303958,0.00268436,-0.0413769,0.0416652,-0.13566,-0.10392,-0.0777369
P89105,0.0955932,-0.0513886,-0.0640558,-0.0299174,-0.242819,-0.125765,0.0864817,0.166401,-0.139101,-0.159069,-0.106333,0.0486967,0.0632189,-0.062069,-0.00164268,0.213663,0.084197,-0.292162,0.0299647,-0.0129571,0.0597175,-0.148516,-0.0884781,-0.0784528
O94263,0.0755976,-0.0612079,-0.0514725,-0.0252102,-0.17555,-0.11655,0.0645204,0.155007,-0.135547,-0.140331,-0.0802852,0.0505507,0.0631482,-0.0651929,-0.00899698,0.183617,0.0941687,-0.258854,0.00947267,-0.0186372,0.0392883,-0.144124,-0.065405,-0.0674499
P24482,0.0785683,-0.0735714,-0.0559938,-0.00524064,-0.177215,-0.0859799,0.0697193,0.148636,-0.115714,-0.131567,-0.114253,0.0488589,0.0502966,-0.074281,-0.00762406,0.163709,0.0746067,-0.274031,0.0278232,-0.0427878,0.0618235,-0.131097,-0.084496,-0.0752812
P36007,0.0938876,-0.0530004,-0.0974493,-0.0048957,-0.215175,-0.0970902,0.0646918,0.149045,-0.152145,-0.156133,-0.133607,0.0558593,0.0565352,-0.0574897,-0.00458247,0.211716,0.0731421,-0.313677,0.0285049,-0.0368576,0.0645348,-0.125932,-0.0834567,-0.086973
O59791,0.0808624,-0.0653094,-0.0818975,-0.0292491,-0.221567,-0.134027,0.0888081,0.16817,-0.145462,-0.141974,-0.0931151,0.0402539,0.0863188,-0.0557293,-0.022697,0.194945,0.0977914,-0.309753,0.0305845,-0.0343087,0.0556389,-0.140646,-0.116967,-0.080462
P10989,0.0858073,-0.0764492,-0.0735319,-0.0220042,-0.181719,-0.122028,0.0557547,0.16732,-0.109658,-0.146945,-0.0991176,0.0618172,0.0736415,-0.0799793,-0.00272171,0.202904,0.0788316,-0.267145,0.0274885,-0.0247852,0.0449538,-0.119723,-0.0859642,-0.0555231
P60010,0.0492104,-0.0711027,-0.0540422,-0.0346669,-0.209512,-0.118968,0.0619957,0.160427,-0.124068,-0.120747,-0.113588,0.0365765,0.0864118,-0.041114,-0.0204436,0.211879,0.0982103,-0.265021,0.0304269,-0.0482005,0.0546831,-0.137454,-0.107522,-0.0890854
P38137,0.0619354,-0.0827856,-0.0532792,-0.0145263,-0.219107,-0.119085,0.0807128,0.156864,-0.112886,-0.124498,-0.119935,0.0370328,0.0784695,-0.0579835,0.0183582,0.203417,0.0928045,-0.26626,-0.00365173,-0.0296211,0.0403532,-0.115261,-0.0764791,-0.0744918
O74976,0.0848302,-0.0748577,-0.0952359,-0.0160403,-0.225893,-0.112476,0.0863468,0.199735,-0.173254,-0.158086,-0.123114,0.0783571,0.0945777,-0.0534981,-0.0164316,0.217372,0.0815296,-0.311092,0.00738464,-0.0161922,0.0488466,-0.131231,-0.116246,-0.0822998
Q9HDV5,0.0834203,-0.0746776,-0.0597359,-0.0139097,-0.192486,-0.0985129,0.0848695,0.137853,-0.143599,-0.152736,-0.112885,0.0495492,0.0678619,-0.0775783,-0.0225394,0.201639,0.0717142,-0.263154,0.0192928,-0.0305846,0.0547452,-0.114818,-0.0718862,-0.0779714
P12687,0.0863619,-0.0873062,-0.0842196,-0.0233131,-0.209778,-0.113334,0.066467,0.14307,-0.140887,-0.170427,-0.121914,0.0746327,0.0666543,-0.0460274,-0.0167263,0.220042,0.0826822,-0.289272,0.0123097,-0.0329865,0.0774429,-0.153445,-0.081343,-0.0846004
Q08968,0.0605811,-0.0629155,-0.0731774,-0.0299526,-0.208545,-0.105839,0.0934303,0.141922,-0.136377,-0.15216,-0.0916022,0.0290414,0.0865529,-0.0621893,0.0026965,0.202697,0.090169,-0.256675,0.0170334,-0.0258297,0.0470234,-0.10633,-0.0661037,-0.0655046
O13890,0.0813119,-0.0857415,-0.0877842,-0.00684864,-0.215492,-0.0961452,0.0944784,0.133535,-0.156973,-0.137899,-0.122161,0.0677796,0.0785884,-0.0830636,-0.00979659,0.223327,0.082532,-0.266973,0.0109319,-0.0345315,0.0703097,-0.124247,-0.090799,-0.0884453
O74375,0.0599065,-0.0740043,-0.0537389,-0.0217071,-0.186426,-0.0950381,0.0570745,0.146142,-0.125414,-0.125432,-0.110223,0.0657446,0.0611049,-0.0843869,0.00336252,0.179588,0.0806118,-0.281656,-0.00429205,-0.0325515,0.049049,-0.150048,-0.0924623,-0.0734587
Q04767,0.0821828,-0.0562205,-0.0705419,-0.0170224,-0.18917,-0.086583,0.0606362,0.163738,-0.148337,-0.158715,-0.099047,0.0380398,0.0558716,-0.0650394,-0.000234798,0.214611,0.0975435,-0.266502,0.0166796,-0.0386549,0.0366365,-0.143925,-0.0954948,-0.0704155
O14235,0.0684218,-0.0521168,-0.0593212,-0.0264825,-0.215578,-0.105625,0.0654183,0.12994,-0.147835,-0.12103,-0.102973,0.0337761,0.0568895,-0.0789806,-0.0176097,0.181623,0.0826555,-0.279075,0.0321648,-0.0357973,0.0337761,-0.11593,-0.0992797,-0.0573799
Q06640,0.0649712,-0.0503797,-0.0639293,-0.0171048,-0.234012,-0.109155,0.0816493,0.14885,-0.151367,-0.154417,-0.125567,0.0456735,0.0825302,-0.0463651,-0.0139989,0.200325,0.0931291,-0.275012,0.00270514,-0.034194,0.0461315,-0.112362,-0.105754,-0.0553483
P13681,0.0739159,-0.0467555,-0.0786642,-0.0283811,-0.208437,-0.0836201,0.0767857,0.151268,-0.130013,-0.143726,-0.120491,0.0480188,0.0586956,-0.0778836,-0.000264875,0.177608,0.0584997,-0.249572,-0.00751217,-0.0183852,0.0549094,-0.10498,-0.0733595,-0.0892129
P32598,0.055565,-0.0780636,-0.094889,-0.000382988,-0.198667,-0.10202,0.0575222,0.142085,-0.133611,-0.12194,-0.0874817,0.0267572,0.0566273,-0.0412684,-0.0133909,0.189689,0.0787853,-0.259313,-0.00240346,-0.0296258,0.0339159,-0.13863,-0.0754159,-0.0809659
P39104,0.0751893,-0.0805136,-0.0635575,-0.0102483,-0.215996,-0.112937,0.0646479,0.140253,-0.10586,-0.148413,-0.116316,0.0625631,0.0801569,-0.0498888,-0.00946077,0.201143,0.05713,-0.270012,0.00977135,-0.0210595,0.0383566,-0.100671,-0.0724878,-0.0588621
Q10366,0.0602115,-0.0666914,-0.0789638,-0.0114711,-0.225352,-0.0863413,0.0503138,0.153033,-0.140276,-0.121446,-0.125351,0.0411005,0.0478596,-0.0673085,0.00421855,0.197743,0.0638773,-0.281732,0.00364591,-0.0503388,0.0699081,-0.141889,-0.106203,-0.0549904
P32461,0.0624686,-0.0496772,-0.0817956,-0.0159669,-0.19501,-0.106237,0.0886236,0.152623,-0.147108,-0.132004,-0.110821,0.0250854,0.069082,-0.0814686,0.015119,0.194659,0.0801938,-0.253076,0.0169396,-0.0109072,0.0613094,-0.122531,-0.0902087,-0.0690271
Q10206,0.092598,-0.0756337,-0.0614085,-0.00995802,-0.227299,-0.0990639,0.0680246,0.160287,-0.148702,-0.143778,-0.0987764,0.0556838,0.0637195,-0.0754175,0.0166155,0.181486,0.100495,-0.296294,0.000529881,-0.0444601,0.032892,-0.139398,-0.0946206,-0.0746565
O14400,0.0766639,-0.053571,-0.0601474,-0.00084532,-0.181086,-0.115078,0.0616421,0.145921,-0.144349,-0.151212,-0.0846225,0.0609649,0.0828697,-0.0509699,-0.0118475,0.183301,0.0928495,-0.283949,0.0125544,-0.0214258,0.0570898,-0.116396,-0.0870399,-0.0678281
P32191,0.0852295,-0.0671504,-0.0964647,-0.0331707,-0.241743,-0.125249,0.07151,0.173422,-0.142552,-0.139706,-0.137983,0.0748534,0.0955675,-0.0821908,0.00632603,0.211963,0.0825993,-0.28729,0.0127814,-0.0208628,0.0770306,-0.136049,-0.0790903,-0.0591558
P32353,0.0529901,-0.0560605,-0.0463642,-0.0153393,-0.19619,-0.119959,0.0764876,0.15678,-0.118794,-0.142303,-0.115663,0.0676792,0.0451911,-0.0785551,-0.000602604,0.189481,0.0657206,-0.271537,0.0359597,-0.0410682,0.0391612,-0.100931,-0.0983095,-0.082063
O94457,0.0887894,-0.0860001,-0.0870802,-0.0177097,-0.219301,-0.130625,0.0680063,0.146452,-0.14879,-0.166033,-0.101666,0.0607015,0.0544801,-0.0557216,-0.00336996,0.2075,0.0748641,-0.291017,0.0287507,-0.0150695,0.0517261,-0.129855,-0.096909,-0.0821359
P00401,0.0868936,-0.0849238,-0.0833785,-0.016277,-0.199638,-0.0840781,0.0781111,0.134015,-0.1267,-0.142927,-0.10296,0.0712441,0.0721096,-0.0758423,0.000587935,0.174609,0.0701013,-0.29083,0.01997,-0.0270807,0.0665749,-0.121881,-0.101922,-0.0630693
P07657,0.0757993,-0.0504765,-0.0699565,-0.0392759,-0.217166,-0.0935279,0.083749,0.164078,-0.150624,-0.164101,-0.0898043,0.0682359,0.0493726,-0.0681552,0.00774301,0.19438,0.0987422,-0.285115,0.0301224,-0.0406593,0.0446861,-0.118565,-0.109893,-0.0531513
O13898,0.0547361,-0.0530602,-0.0676898,-0.0215052,-0.202272,-0.103081,0.057303,0.162473,-0.139243,-0.13543,-0.117258,0.0465111,0.0568357,-0.0437687,0.000826798,0.203595,0.0756179,-0.248493,-0.00455574,-0.0338157,0.053358,-0.124082,-0.0739865,-0.0907879
P33775,0.0685183,-0.0688652,-0.100967,-0.00102245,-0.241128,-0.133871,0.0911848,0.17738,-0.137789,-0.158813,-0.112067,0.0374742,0.0881023,-0.0875314,-0.019193,0.243163,0.0722003,-0.293387,0.0231275,-0.0318335,0.0561215,-0.130687,-0.0857462,-0.073082
Q9UTQ1,0.0713511,-0.0612688,-0.0716961,-0.0141014,-0.183409,-0.114798,0.0817108,0.155684,-0.108157,-0.151881,-0.0922576,0.0596604,0.078198,-0.0793054,0.00861015,0.20056,0.0644488,-0.243475,0.00999872,-0.0330194,0.0515171,-0.115715,-0.0955296,-0.0864867
P38075,0.0509288,-0.0704425,-0.0664486,-0.0317448,-0.195987,-0.0883767,0.0848586,0.147975,-0.122851,-0.149873,-0.114152,0.0485925,0.0631514,-0.066259,-0.0244094,0.204182,0.0717394,-0.286677,0.00662701,-0.0125948,0.0390557,-0.116946,-0.0696315,-0.0704503
O59795,0.0849334,-0.0687386,-0.0794141,-0.0222335,-0.188872,-0.104442,0.0906234,0.146237,-0.135165,-0.130153,-0.0951263,0.0402173,0.0683791,-0.0764612,0.00551825,0.187443,0.0868613,-0.257834,0.00279302,-0.0289426,0.0305197,-0.12421,-0.0681998,-0.0727889
P34237,0.081073,-0.0666345,-0.0940878,-0.0246384,-0.230763,-0.108456,0.0955667,0.148225,-0.129603,-0.163514,-0.0889988,0.038817,0.0759456,-0.0497612,0.00647937,0.184032,0.0790253,-0.279931,0.00914865,-0.0283796,0.0723459,-0.142245,-0.109733,-0.0737503
Q05506,0.0901727,-0.0594597,-0.0854641,-0.0258734,-0.190766,-0.0896031,0.080966,0.148356,-0.124836,-0.143247,-0.0896959,0.0322769,0.0666567,-0.0485609,-0.00479324,0.198751,0.0865053,-0.266643,0.010838,-0.0375301,0.0498037,-0.0965804,-0.0739794,-0.0886834
O74781,0.0578334,-0.0669747,-0.0772455,-0.0161118,-0.186119,-0.103385,0.0585431,0.159286,-0.134408,-0.159492,-0.105863,0.0599668,0.0826498,-0.0401994,0.00202169,0.208577,0.0803733,-0.266227,0.0180498,-0.0418207,0.0706696,-0.109102,-0.0869476,-0.0658473
O14189,0.0891355,-0.0647499,-0.0858374,-0.0320917,-0.208007,-0.0934869,0.0877707,0.161711,-0.133663,-0.127363,-0.120001,0.0565531,0.048615,-0.0538699,-0.0175725,0.191799,0.064904,-0.260688,0.023572,-0.0104983,0.0359644,-0.107899,-0.080658,-0.0773234
Q12511,0.0633713,-0.0669597,-0.0888854,-0.0220103,-0.226193,-0.0963239,0.0631629,0.140054,-0.130422,-0.16245,-0.122663,0.0624907,0.0802911,-0.059784,-0.021238,0.190103,0.0644288,-0.2853,0.002729,-0.0210989,0.0479988,-0.137976,-0.069447,-0.0573311
O60061,0.0531906,-0.0612133,-0.0829271,-0.0185659,-0.178486,-0.098021,0.0524611,0.154127,-0.144389,-0.15465,-0.0953394,0.0470619,0.0721095,-0.0537408,0.00474455,0.180725,0.0540324,-0.278327,-0.000908965,-0.0332961,0.0448862,-0.11197,-0.0834007,-0.0604389
P40350,0.0619108,-0.0578151,-0.0939869,-0.0315989,-0.184776,-0.0887808,0.087818,0.157835,-0.146252,-0.128563,-0.116932,0.0540356,0.0686533,-0.0845288,0.00462289,0.185445,0.086812,-0.287816,-0.00273489,-0.0335548,0.0718666,-0.11159,-0.0762518,-0.0904947
P14832,0.065086,-0.0510859,-0.0903909,-0.0313426,-0.18332,-0.0919942,0.0928005,0.156148,-0.123524,-0.15265,-0.112357,0.0532005,0.0427365,-0.0527741,-0.0223798,0.202321,0.0758891,-0.245296,0.0131137,-0.0182759,0.0384526,-0.136717,-0.100048,-0.0540009
P18253,0.0654806,-0.0763044,-0.0896055,-0.00199728,-0.197476,-0.0969005,0.0805669,0.158566,-0.139334,-0.144192,-0.118207,0.0679429,0.0480546,-0.043852,-0.00239489,0.172014,0.0814627,-0.279839,0.0252919,-0.0198648,0.0680741,-0.133217,-0.099017,-0.0547299
O43046,0.0892966,-0.043923,-0.0834056,0.00224921,-0.207672,-0.111326,0.093086,0.134575,-0.11656,-0.131804,-0.093179,0.0595191,0.0398289,-0.0721554,-0.00768919,0.192005,0.0508054,-0.27693,-0.00308481,-0.0118607,0.0405809,-0.11711,-0.0723967,-0.0521609
P39111,0.0835356,-0.0801384,-0.080929,-0.0133604,-0.190351,-0.112026,0.0611923,0.173515,-0.132599,-0.143345,-0.0916006,0.0571167,0.0608002,-0.0468023,-0.00481098,0.205804,0.0695012,-0.290046,0.0120591,-0.0205947,0.0503793,-0.119583,-0.0999036,-0.0554765
P22434,0.0621033,-0.0685255,-0.0615261,-0.0365051,-0.214138,-0.0952856,0.0666663,0.154303,-0.140405,-0.164622,-0.110512,0.0373454,0.0576254,-0.056383,-0.0114828,0.18213,0.0653008,-0.271328,0.036751,-0.0271811,0.0591995,-0.121292,-0.0773458,-0.0521663
P36599,0.0572717,-0.0882081,-0.0886075,-0.0210795,-0.227349,-0.0976711,0.059341,0.154349,-0.147575,-0.136521,-0.118056,0.0455814,0.0469625,-0.0525125,-0.0123632,0.205485,0.0937647,-0.270651,0.03108,-0.031226,0.0651496,-0.118167,-0.0957062,-0.0897742
P42942,0.0932889,-0.0440666,-0.0521705,0.00336516,-0.175957,-0.0777701,0.0614434,0.154445,-0.110787,-0.161248,-0.0996952,0.0526972,0.0532484,-0.0794984,-0.0239446,0.209543,0.0644875,-0.265764,-0.00448177,-0.0352545,0.0465605,-0.13386,-0.0876879,-0.065548
O94362,0.0518654,-0.0570632,-0.0708543,-0.00302664,-0.219398,-0.108766,0.0596264,0.14562,-0.117391,-0.139943,-0.110194,0.0665985,0.0484979,-0.063494,-0.0200062,0.20517,0.0795677,-0.271726,0.0259271,-0.0183101,0.0553726,-0.12041,-0.100917,-0.0572578
Q12298,0.0731693,-0.04531,-0.0688745,-0.0260159,-0.183203,-0.0910294,0.0600715,0.132048,-0.150263,-0.132732,-0.0843409,0.0492782,0.0809782,-0.0461921,0.00304988,0.211486,0.088976,-0.256559,0.0281114,-0.0397299,0.0613334,-0.132989,-0.106376,-0.052969
Q9UT95,0.0661893,-0.041345,-0.0914146,-0.0198745,-0.212328,-0.108466,0.0504475,0.137046,-0.129852,-0.145509,-0.0902,0.0343145,0.0673892,-0.0608684,-0.0212236,0.206687,0.0629927,-0.266311,0.00283223,-0.023523,0.0682023,-0.138783,-0.102616,-0.0714876
Q9P7H2,0.0544469,-0.041613,-0.0927269,-0.0147564,-0.192628,-0.0945403,0.0549339,0.124464,-0.14825,-0.146214,-0.108139,0.0403547,0.0680956,-0.0474052,-0.0133479,0.198014,0.0906611,-0.271706,0.00403682,-0.0452541,0.0489683,-0.121616,-0.0655036,-0.0548142
Q12090,0.0774069,-0.0650139,-0.0896382,-0.0389096,-0.208014,-0.110524,0.0671248,0.131287,-0.127653,-0.137191,-0.0831566,0.0611786,0.0734677,-0.0531615,0.00809347,0.200479,0.0951619,-0.275203,-0.00838573,-0.0146739,0.0640494,-0.114892,-0.0826147,-0.0815863
Q9UTM7,0.0648789,-0.066599,-0.0917655,-0.00399407,-0.199363,-0.124559,0.0908866,0.144439,-0.125347,-0.131085,-0.103612,0.0389081,0.0658308,-0.0737568,-0.00540063,0.188954,0.0842322,-0.27824,0.00360379,-0.0151647,0.0322472,-0.116386,-0.0812403,-0.0598061
Q12341,0.0676944,-0.0504598,-0.0979655,-0.0304453,-0.192913,-0.124394,0.0818843,0.150322,-0.157696,-0.136286,-0.098504,0.0340759,0.0778296,-0.0644623,-0.0154587,0.221684,0.0661792,-0.281007,-0.000524647,-0.039838,0.0662954,-0.143981,-0.0795952,-0.0922345
Q9P7G9,0.0495841,-0.076634,-0.0580714,-0.0166877,-0.191577,-0.117126,0.0681742,0.149615,-0.140614,-0.155341,-0.109972,0.0652149,0.0563436,-0.055782,-0.0119639,0.181681,0.0865503,-0.253851,-0.00846502,-0.0445112,0.0284494,-0.126528,-0.0755129,-0.0457714
Q02196,0.0513222,-0.0459643,-0.0810788,-0.0123292,-0.202271,-0.124957,0.0801724,0.136551,-0.122707,-0.143164,-0.121575,0.0575197,0.065965,-0.0462021,-0.021345,0.207866,0.074019,-0.271978,-0.00990336,-0.0402394,0.059536,-0.113403,-0.0769934,-0.0810334
P38694,0.0534031,-0.0440001,-0.0590757,-0.0201516,-0.19163,-0.101236,0.0901718,0.155097,-0.107805,-0.150292,-0.117809,0.0264991,0.079548,-0.055947,0.0154716,0.174824,0.0633475,-0.282747,-0.0105506,-0.0342564,0.0395489,-0.111048,-0.09233,-0.0565096
Q9P7K9,0.0662012,-0.0577221,-0.0821308,-0.0366569,-0.214795,-0.116078,0.0583016,0.165707,-0.137072,-0.136465,-0.115736,0.0637913,0.0844094,-0.0764267,0.0157665,0.194189,0.0612194,-0.266726,0.0172539,-0.0169664,0.052599,-0.13526,-0.0780531,-0.0739674
P38719,0.0916683,-0.0577766,-0.0691178,-0.0362726,-0.188627,-0.0867852,0.0803216,0.152962,-0.110619,-0.162317,-0.10134,0.0377284,0.0593199,-0.0510597,-0.0199431,0.186809,0.0717679,-0.25492,0.000234959,-0.0220427,0.029153,-0.13588,-0.100663,-0.0601216
Q9HGM5,0.0736308,-0.0699867,-0.0788114,-0.0268369,-0.1967,-0.0997482,0.0505747,0.152815,-0.115952,-0.14693,-0.102626,0.0433023,0.0822407,-0.0617138,0.00214838,0.208437,0.0757729,-0.27777,-0.00247594,-0.038385,0.0422378,-0.104052,-0.0861514,-0.0574011
Q9UT43,0.0794439,-0.0715497,-0.0831722,-0.00519721,-0.199076,-0.106482,0.080266,0.13175,-0.118967,-0.143817,-0.116463,0.0262109,0.0818376,-0.0433764,-0.00591226,0.200933,0.0944198,-0.244135,0.0108216,-0.0264347,0.038819,-0.126056,-0.0966575,-0.0460946
Q12674,0.0727789,-0.0700954,-0.0784741,-0.00967643,-0.220241,-0.117826,0.0977448,0.155034,-0.136676,-0.14938,-0.105066,0.0586163,0.0559486,-0.0787491,0.0044049,0.224754,0.0796231,-0.287917,0.0256536,-0.041569,0.051525,-0.134131,-0.100662,-0.0744973
Q12288,0.0763299,-0.0502054,-0.0747769,-0.00867124,-0.187295,-0.105886,0.0884986,0.140491,-0.116208,-0.135769,-0.0863181,0.0573597,0.0593468,-0.0578762,0.00951678,0.186651,0.0969726,-0.2764,0.0153223,-0.02421,0.0642682,-0.106064,-0.108641,-0.052504
Q09686,0.053315,-0.059429,-0.0875281,-0.0277145,-0.182558,-0.122631,0.0633288,0.16179,-0.11694,-0.165291,-0.118984,0.0479697,0.0758132,-0.0544332,-0.00118606,0.216382,0.0604923,-0.270844,-0.00557253,-0.0442156,0.0654453,-0.105481,-0.0860937,-0.0466802
P38219,0.0558533,-0.082875,-0.059003,-0.0377983,-0.188563,-0.0923638,0.0954694,0.159115,-0.111943,-0.131195,-0.0896366,0.0372851,0.0897349,-0.0443941,0.0133487,0.186982,0.0778719,-0.274089,0.0064555,-0.0145951,0.0604126,-0.139543,-0.0765044,-0.0467329
O13998,0.0510908,-0.0625974,-0.0689961,-0.00565151,-0.191561,-0.118257,0.0859729,0.158379,-0.133213,-0.151824,-0.0899503,0.0408761,0.0758117,-0.0735507,-0.0126178,0.210131,0.0855072,-0.277797,0.0215723,-0.047889,0.0680128,-0.121657,-0.0684832,-0.0482468
P28321,0.0533158,-0.0615777,-0.0871426,-0.0284494,-0.198457,-0.114221,0.0536154,0.128644,-0.129388,-0.1462,-0.0914317,0.0628519,0.0644273,-0.0714823,-0.00755272,0.18524,0.0585724,-0.269672,0.0235883,-0.0185202,0.0593954,-0.109856,-0.0639267,-0.0603251
O94305,0.0757259,-0.0594713,-0.0758232,0.00197044,-0.208673,-0.107723,0.0709674,0.147549,-0.13641,-0.158756,-0.0923987,0.050318,0.0621267,-0.0626418,0.0118101,0.178993,0.0870214,-0.243785,0.0300892,-0.0331786,0.0395631,-0.119455,-0.0866965,-0.0639755
P20606,0.0827386,-0.0786947,-0.0624738,-0.0286514,-0.197949,-0.10718,0.058232,0.143124,-0.124723,-0.146378,-0.103059,0.0312974,0.0749109,-0.0388723,-0.0173854,0.198383,0.0530437,-0.255911,0.0105756,-0.0355275,0.0320501,-0.125349,-0.0708426,-0.071865
Q01475,0.0596409,-0.0499418,-0.0707925,0.00179316,-0.210822,-0.090193,0.0909318,0.126739,-0.114336,-0.150856,-0.10827,0.0312539,0.0816688,-0.0796053,-0.00200445,0.199993,0.0557175,-0.271882,0.0278658,-0.0407165,0.058857,-0.137102,-0.0823113,-0.0796636
Q10269,0.0509552,-0.0735018,-0.0912461,-0.0308503,-0.205629,-0.110875,0.0839253,0.145898,-0.136999,-0.138351,-0.113204,0.028147,0.0642292,-0.0604341,-0.0233617,0.185144,0.0701842,-0.246354,0.01837,-0.0463196,0.057803,-0.111188,-0.0684066,-0.0665189
P53629,0.0565281,-0.0602738,-0.0801063,-0.00379486,-0.184687,-0.0858056,0.0518319,0.151958,-0.13779,-0.158318,-0.12291,0.0398619,0.0488403,-0.0778014,-0.0223775,0.211278,0.0830835,-0.272257,0.0156195,-0.00623552,0.0560257,-0.135145,-0.0848254,-0.0559676
Q9UT53,0.0629954,-0.0676431,-0.0721796,-0.0175613,-0.1923,-0.115726,0.060732,0.137096,-0.123743,-0.131181,-0.101778,0.043102,0.0527025,-0.062245,-0.00522195,0.211465,0.0553471,-0.256274,0.0119793,-0.0310044,0.0676525,-0.121159,-0.0909588,-0.0825022
Q06178,0.0565274,-0.0830718,-0.0706775,-0.0173215,-0.192619,-0.0916684,0.0787015,0.175634,-0.134576,-0.138368,-0.102061,0.0564345,0.0750396,-0.0595896,-0.00989946,0.187119,0.0962431,-0.277816,-0.00948019,-0.0454905,0.0569831,-0.121789,-0.0936549,-0.0629873
Q09154,0.0784401,-0.0733409,-0.0793718,-0.009989,-0.194105,-0.10547,0.0623389,0.125138,-0.139003,-0.123996,-0.0858697,0.0606635,0.0791407,-0.0786645,-0.0166842,0.178117,0.0771135,-0.27689,0.00229322,-0.0454287,0.0395909,-0.11002,-0.0916783,-0.0481619
P08067,0.0566661,-0.0741911,-0.0650452,-0.0012609,-0.202999,-0.106667,0.0630445,0.160824,-0.146988,-0.162465,-0.108461,0.068204,0.077088,-0.0606577,-0.0149437,0.196498,0.0916732,-0.279899,0.0209565,-0.0199073,0.0617724,-0.142566,-0.0912375,-0.0686258
O74879,0.0566816,-0.048927,-0.0651365,-0.0230242,-0.197207,-0.111159,0.0902318,0.126764,-0.104235,-0.119672,-0.0995402,0.0605199,0.066361,-0.0747701,-0.0143325,0.20139,0.089162,-0.267764,-0.0076289,-0.0337095,0.0667747,-0.111882,-0.0860146,-0.0522694
P48234,0.0544797,-0.0657321,-0.0656678,-0.0272353,-0.199219,-0.0833526,0.069639,0.158493,-0.141318,-0.154456,-0.100222,0.0331252,0.0762606,-0.0459349,0.00964108,0.204818,0.0539161,-0.257544,0.0257334,-0.0314529,0.0521724,-0.116169,-0.0942754,-0.0611607
P43550,0.048997,-0.0739977,-0.0606067,-0.00239077,-0.194401,-0.105635,0.06033,0.142583,-0.124377,-0.140655,-0.11796,0.0662528,0.0765696,-0.0710093,-0.0127126,0.187725,0.0891558,-0.268055,-0.00090213,-0.0333839,0.0373147,-0.104415,-0.0730023,-0.0679891
O74215,0.0750251,-0.0605371,-0.0916719,-0.0338506,-0.215857,-0.0955989,0.0726348,0.144143,-0.111675,-0.165163,-0.102728,0.043818,0.0698124,-0.0719699,-0.0178127,0.181031,0.0862646,-0.251712,-0.00459586,-0.0349107,0.0583964,-0.128031,-0.0990406,-0.0826942
Q9USZ0,0.06118,-0.0497438,-0.0538796,-0.0235746,-0.208341,-0.095024,0.0645852,0.155131,-0.133031,-0.121653,-0.110545,0.0608582,0.0460356,-0.0734812,-0.0277389,0.200825,0.0955567,-0.258097,0.0114756,-0.0421712,0.0371156,-0.110041,-0.0705764,-0.085529
